,score,species,raw_position,strand,align_position,motif
2778,-6.140227317810059,VT11048|0|MEMB002A|+|284,0,positive,21,bcd_FlyReg.fm
2779,1.0925933122634888,VT11048|0|MEMB002A|+|284,0,negative,21,bcd_FlyReg.fm
2780,-6.140227317810059,VT11048|0|MEMB002A|+|284,1,positive,22,bcd_FlyReg.fm
2781,1.0925933122634888,VT11048|0|MEMB002A|+|284,1,negative,22,bcd_FlyReg.fm
2782,-1.892299771308899,VT11048|0|MEMB002A|+|284,2,positive,23,bcd_FlyReg.fm
2783,3.3556277751922607,VT11048|0|MEMB002A|+|284,2,negative,23,bcd_FlyReg.fm
2784,-4.140227317810059,VT11048|0|MEMB002A|+|284,3,positive,24,bcd_FlyReg.fm
2785,-3.3073372840881348,VT11048|0|MEMB002A|+|284,3,negative,24,bcd_FlyReg.fm
2786,2.3556277751922607,VT11048|0|MEMB002A|+|284,4,positive,25,bcd_FlyReg.fm
2787,0.10770019143819809,VT11048|0|MEMB002A|+|284,4,negative,25,bcd_FlyReg.fm
2788,-6.403261661529541,VT11048|0|MEMB002A|+|284,5,positive,26,bcd_FlyReg.fm
2789,-8.4032621383667,VT11048|0|MEMB002A|+|284,5,negative,26,bcd_FlyReg.fm
2790,-1.953700304031372,VT11048|0|MEMB002A|+|284,6,positive,27,bcd_FlyReg.fm
2791,1.0541191101074219,VT11048|0|MEMB002A|+|284,6,negative,27,bcd_FlyReg.fm
2792,-8.4032621383667,VT11048|0|MEMB002A|+|284,7,positive,28,bcd_FlyReg.fm
2793,-3.155334234237671,VT11048|0|MEMB002A|+|284,7,negative,28,bcd_FlyReg.fm
2794,-0.9307739734649658,VT11048|0|MEMB002A|+|284,8,positive,29,bcd_FlyReg.fm
2795,3.294227123260498,VT11048|0|MEMB002A|+|284,8,negative,29,bcd_FlyReg.fm
2796,-6.140227317810059,VT11048|0|MEMB002A|+|284,9,positive,30,bcd_FlyReg.fm
2797,-2.155334234237671,VT11048|0|MEMB002A|+|284,9,negative,30,bcd_FlyReg.fm
2798,0.10770019143819809,VT11048|0|MEMB002A|+|284,10,positive,31,bcd_FlyReg.fm
2799,2.3556277751922607,VT11048|0|MEMB002A|+|284,10,negative,31,bcd_FlyReg.fm
2800,-7.555264949798584,VT11048|0|MEMB002A|+|284,11,positive,32,bcd_FlyReg.fm
2801,-6.403261661529541,VT11048|0|MEMB002A|+|284,11,negative,32,bcd_FlyReg.fm
2802,-1.892299771308899,VT11048|0|MEMB002A|+|284,12,positive,33,bcd_FlyReg.fm
2803,0.09259329736232758,VT11048|0|MEMB002A|+|284,12,negative,33,bcd_FlyReg.fm
2804,-3.1938083171844482,VT11048|0|MEMB002A|+|284,13,positive,34,bcd_FlyReg.fm
2805,-0.9537003636360168,VT11048|0|MEMB002A|+|284,13,negative,34,bcd_FlyReg.fm
2806,-5.140227317810059,VT11048|0|MEMB002A|+|284,14,positive,35,bcd_FlyReg.fm
2807,-2.3073372840881348,VT11048|0|MEMB002A|+|284,14,negative,35,bcd_FlyReg.fm
2808,-3.1402273178100586,VT11048|0|MEMB002A|+|284,15,positive,36,bcd_FlyReg.fm
2809,-2.3073372840881348,VT11048|0|MEMB002A|+|284,15,negative,36,bcd_FlyReg.fm
2810,-3.3073372840881348,VT11048|0|MEMB002A|+|284,16,positive,37,bcd_FlyReg.fm
2811,-3.1402273178100586,VT11048|0|MEMB002A|+|284,16,negative,37,bcd_FlyReg.fm
2812,0.04629964381456375,VT11048|0|MEMB002A|+|284,17,positive,38,bcd_FlyReg.fm
2813,-0.9307739734649658,VT11048|0|MEMB002A|+|284,17,negative,38,bcd_FlyReg.fm
2814,0.04629964381456375,VT11048|0|MEMB002A|+|284,18,positive,39,bcd_FlyReg.fm
2815,-3.345811367034912,VT11048|0|MEMB002A|+|284,18,negative,39,bcd_FlyReg.fm
2816,0.09259329736232758,VT11048|0|MEMB002A|+|284,19,positive,40,bcd_FlyReg.fm
2817,-4.140227317810059,VT11048|0|MEMB002A|+|284,19,negative,40,bcd_FlyReg.fm
2818,-5.403261661529541,VT11048|0|MEMB002A|+|284,20,positive,41,bcd_FlyReg.fm
2819,-8.555264472961426,VT11048|0|MEMB002A|+|284,20,negative,41,bcd_FlyReg.fm
2820,2.294227123260498,VT11048|0|MEMB002A|+|284,21,positive,42,bcd_FlyReg.fm
2821,1.0692260265350342,VT11048|0|MEMB002A|+|284,21,negative,42,bcd_FlyReg.fm
2822,-1.1938083171844482,VT11048|0|MEMB002A|+|284,22,positive,43,bcd_FlyReg.fm
2823,-6.201627731323242,VT11048|0|MEMB002A|+|284,22,negative,43,bcd_FlyReg.fm
2824,-1.953700304031372,VT11048|0|MEMB002A|+|284,23,positive,44,bcd_FlyReg.fm
2825,-2.1938083171844482,VT11048|0|MEMB002A|+|284,23,negative,44,bcd_FlyReg.fm
2826,-5.403261661529541,VT11048|0|MEMB002A|+|284,24,positive,45,bcd_FlyReg.fm
2827,-4.307337284088135,VT11048|0|MEMB002A|+|284,24,negative,45,bcd_FlyReg.fm
2828,-8.555264472961426,VT11048|0|MEMB002A|+|284,25,positive,46,bcd_FlyReg.fm
2829,-4.403261661529541,VT11048|0|MEMB002A|+|284,25,negative,46,bcd_FlyReg.fm
2830,-5.140227317810059,VT11048|0|MEMB002A|+|284,26,positive,47,bcd_FlyReg.fm
2831,0.09259329736232758,VT11048|0|MEMB002A|+|284,26,negative,47,bcd_FlyReg.fm
2832,-1.953700304031372,VT11048|0|MEMB002A|+|284,27,positive,48,bcd_FlyReg.fm
2833,4.317153453826904,VT11048|0|MEMB002A|+|284,27,negative,48,bcd_FlyReg.fm
2834,-0.8922998309135437,VT11048|0|MEMB002A|+|284,28,positive,49,bcd_FlyReg.fm
2835,-0.8922998309135437,VT11048|0|MEMB002A|+|284,28,negative,49,bcd_FlyReg.fm
2836,-0.8922998309135437,VT11048|0|MEMB002A|+|284,29,positive,50,bcd_FlyReg.fm
2837,-4.155333995819092,VT11048|0|MEMB002A|+|284,29,negative,50,bcd_FlyReg.fm
2838,0.09259329736232758,VT11048|0|MEMB002A|+|284,30,positive,51,bcd_FlyReg.fm
2839,-1.892299771308899,VT11048|0|MEMB002A|+|284,30,negative,51,bcd_FlyReg.fm
2840,-3.155334234237671,VT11048|0|MEMB002A|+|284,31,positive,52,bcd_FlyReg.fm
2841,-5.140227317810059,VT11048|0|MEMB002A|+|284,31,negative,52,bcd_FlyReg.fm
2842,4.317153453826904,VT11048|0|MEMB002A|+|284,32,positive,53,bcd_FlyReg.fm
2843,-1.953700304031372,VT11048|0|MEMB002A|+|284,32,negative,53,bcd_FlyReg.fm
2844,1.0541191101074219,VT11048|0|MEMB002A|+|284,33,positive,54,bcd_FlyReg.fm
2845,-5.201627731323242,VT11048|0|MEMB002A|+|284,33,negative,54,bcd_FlyReg.fm
2846,-2.155334234237671,VT11048|0|MEMB002A|+|284,34,positive,55,bcd_FlyReg.fm
2847,-5.140227317810059,VT11048|0|MEMB002A|+|284,34,negative,55,bcd_FlyReg.fm
2848,-4.555264949798584,VT11048|0|MEMB002A|+|284,35,positive,56,bcd_FlyReg.fm
2849,-7.555264949798584,VT11048|0|MEMB002A|+|284,35,negative,56,bcd_FlyReg.fm
2850,-3.3073372840881348,VT11048|0|MEMB002A|+|284,36,positive,57,bcd_FlyReg.fm
2851,-5.555264949798584,VT11048|0|MEMB002A|+|284,36,negative,57,bcd_FlyReg.fm
2852,-6.403261661529541,VT11048|0|MEMB002A|+|284,37,positive,58,bcd_FlyReg.fm
2853,-6.555264949798584,VT11048|0|MEMB002A|+|284,37,negative,58,bcd_FlyReg.fm
2854,0.007825496606528759,VT11048|0|MEMB002A|+|284,38,positive,59,bcd_FlyReg.fm
2855,1.007825493812561,VT11048|0|MEMB002A|+|284,38,negative,59,bcd_FlyReg.fm
2856,-5.201627731323242,VT11048|0|MEMB002A|+|284,39,positive,60,bcd_FlyReg.fm
2857,-2.1938083171844482,VT11048|0|MEMB002A|+|284,39,negative,60,bcd_FlyReg.fm
2858,-4.201627731323242,VT11048|0|MEMB002A|+|284,40,positive,61,bcd_FlyReg.fm
2859,1.0541191101074219,VT11048|0|MEMB002A|+|284,40,negative,61,bcd_FlyReg.fm
2860,-4.307337284088135,VT11048|0|MEMB002A|+|284,41,positive,62,bcd_FlyReg.fm
2861,0.10770019143819809,VT11048|0|MEMB002A|+|284,41,negative,62,bcd_FlyReg.fm
2862,-4.140227317810059,VT11048|0|MEMB002A|+|284,42,positive,63,bcd_FlyReg.fm
2863,-3.3073372840881348,VT11048|0|MEMB002A|+|284,42,negative,63,bcd_FlyReg.fm
2864,2.3556277751922607,VT11048|0|MEMB002A|+|284,43,positive,64,bcd_FlyReg.fm
2865,0.10770019143819809,VT11048|0|MEMB002A|+|284,43,negative,64,bcd_FlyReg.fm
2866,-5.403261661529541,VT11048|0|MEMB002A|+|284,44,positive,65,bcd_FlyReg.fm
2867,-8.555264472961426,VT11048|0|MEMB002A|+|284,44,negative,65,bcd_FlyReg.fm
2868,-1.953700304031372,VT11048|0|MEMB002A|+|284,45,positive,66,bcd_FlyReg.fm
2869,-1.1938083171844482,VT11048|0|MEMB002A|+|284,45,negative,66,bcd_FlyReg.fm
2870,-6.403261661529541,VT11048|0|MEMB002A|+|284,46,positive,67,bcd_FlyReg.fm
2871,-4.307337284088135,VT11048|0|MEMB002A|+|284,46,negative,67,bcd_FlyReg.fm
2872,-0.992174506187439,VT11048|0|MEMB002A|+|284,47,positive,68,bcd_FlyReg.fm
2873,2.0078256130218506,VT11048|0|MEMB002A|+|284,47,negative,68,bcd_FlyReg.fm
2874,0.06922604143619537,VT11048|0|MEMB002A|+|284,48,positive,69,bcd_FlyReg.fm
2875,-0.9537003636360168,VT11048|0|MEMB002A|+|284,48,negative,69,bcd_FlyReg.fm
2876,-4.201627731323242,VT11048|0|MEMB002A|+|284,49,positive,70,bcd_FlyReg.fm
2877,-2.1938083171844482,VT11048|0|MEMB002A|+|284,49,negative,70,bcd_FlyReg.fm
2878,-2.3073372840881348,VT11048|0|MEMB002A|+|284,50,positive,71,bcd_FlyReg.fm
2879,-0.8922998309135437,VT11048|0|MEMB002A|+|284,50,negative,71,bcd_FlyReg.fm
2880,-2.345811367034912,VT11048|0|MEMB002A|+|284,51,positive,72,bcd_FlyReg.fm
2881,-4.201627731323242,VT11048|0|MEMB002A|+|284,51,negative,72,bcd_FlyReg.fm
2882,-0.8922998309135437,VT11048|0|MEMB002A|+|284,52,positive,73,bcd_FlyReg.fm
2883,-3.3073372840881348,VT11048|0|MEMB002A|+|284,52,negative,73,bcd_FlyReg.fm
2884,-2.155334234237671,VT11048|0|MEMB002A|+|284,53,positive,74,bcd_FlyReg.fm
2885,-4.140227317810059,VT11048|0|MEMB002A|+|284,53,negative,74,bcd_FlyReg.fm
